date,variable,value
2020-02-03,kospi,2118.8798828125
2020-02-04,kospi,2157.89990234375
2020-02-05,kospi,2165.6298828125
2020-02-06,kospi,2227.93994140625
2020-02-07,kospi,2211.949951171875
2020-02-10,kospi,2201.070068359375
2020-02-11,kospi,2223.1201171875
2020-02-12,kospi,2238.3798828125
2020-02-13,kospi,2232.9599609375
2020-02-14,kospi,2243.590087890625
2020-02-17,kospi,2242.169921875
2020-02-18,kospi,2208.8798828125
2020-02-19,kospi,2210.340087890625
2020-02-20,kospi,2195.5
2020-02-21,kospi,2162.840087890625
2020-02-24,kospi,2079.0400390625
2020-02-25,kospi,2103.610107421875
2020-02-26,kospi,2076.77001953125
2020-02-27,kospi,2054.889892578125
2020-02-28,kospi,1987.010009765625
2020-03-02,kospi,2002.510009765625
2020-03-03,kospi,2014.1500244140625
2020-03-04,kospi,2059.330078125
2020-03-05,kospi,2085.260009765625
2020-03-06,kospi,2040.219970703125
2020-03-09,kospi,1954.77001953125
2020-03-10,kospi,1962.9300537109375
2020-03-11,kospi,1908.27001953125
2020-03-12,kospi,1834.3299560546875
2020-03-13,kospi,1771.43994140625
2020-03-16,kospi,1714.8599853515625
2020-03-17,kospi,1672.43994140625
2020-03-18,kospi,1591.199951171875
2020-03-19,kospi,1457.6400146484375
2020-03-20,kospi,1566.1500244140625
2020-03-23,kospi,1482.4599609375
2020-03-24,kospi,1609.969970703125
2020-03-25,kospi,1704.760009765625
2020-03-26,kospi,1686.239990234375
2020-03-27,kospi,1717.72998046875
2020-03-30,kospi,1717.1199951171875
2020-03-31,kospi,1754.6400146484375
2020-04-01,kospi,1685.4599609375
2020-04-02,kospi,1724.8599853515625
2020-04-03,kospi,1725.43994140625
2020-04-06,kospi,1791.8800048828125
2020-04-07,kospi,1823.5999755859375
2020-04-08,kospi,1807.1400146484375
2020-04-09,kospi,1836.2099609375
2020-04-10,kospi,1860.699951171875
2020-04-13,kospi,1825.760009765625
2020-04-14,kospi,1857.0799560546875
2020-04-16,kospi,1857.0699462890625
2020-04-17,kospi,1914.530029296875
2020-04-20,kospi,1898.3599853515625
2020-04-21,kospi,1879.3800048828125
2020-04-22,kospi,1896.1500244140625
2020-04-23,kospi,1914.72998046875
2020-04-24,kospi,1889.010009765625
2020-04-27,kospi,1922.77001953125
2020-04-28,kospi,1934.0899658203125
2020-04-29,kospi,1947.56005859375
2020-05-04,kospi,1895.3699951171875
2020-05-06,kospi,1928.760009765625
2020-05-07,kospi,1928.6099853515625
2020-05-08,kospi,1945.8199462890625
2020-05-11,kospi,1935.4000244140625
2020-05-12,kospi,1922.1700439453125
2020-05-13,kospi,1940.4200439453125
2020-05-14,kospi,1924.9599609375
2020-05-15,kospi,1927.280029296875
2020-05-18,kospi,1937.1099853515625
2020-05-19,kospi,1980.6099853515625
2020-05-20,kospi,1989.6400146484375
2020-05-21,kospi,1998.31005859375
2020-05-22,kospi,1970.1300048828125
2020-05-25,kospi,1994.5999755859375
2020-05-26,kospi,2029.780029296875
2020-05-27,kospi,2031.199951171875
2020-05-28,kospi,2028.5400390625
2020-05-29,kospi,2029.5999755859375
2020-06-01,kospi,2065.080078125
2020-06-02,kospi,2087.18994140625
2020-06-03,kospi,2147.0
2020-06-04,kospi,2151.179931640625
2020-06-05,kospi,2181.8701171875
2020-06-08,kospi,2184.2900390625
2020-06-09,kospi,2188.919921875
2020-06-10,kospi,2195.68994140625
2020-06-11,kospi,2176.780029296875
2020-06-12,kospi,2132.300048828125
2020-06-15,kospi,2030.8199462890625
2020-06-16,kospi,2138.050048828125
2020-06-17,kospi,2141.050048828125
2020-06-18,kospi,2133.47998046875
2020-06-19,kospi,2141.320068359375
2020-06-22,kospi,2126.72998046875
2020-06-23,kospi,2131.239990234375
2020-06-24,kospi,2161.510009765625
2020-06-25,kospi,2112.3701171875
2020-06-26,kospi,2134.64990234375
2020-06-29,kospi,2093.47998046875
2020-06-30,kospi,2108.330078125
2020-07-01,kospi,2106.699951171875
2020-07-02,kospi,2135.3701171875
2020-07-03,kospi,2152.409912109375
2020-07-06,kospi,2187.929931640625
2020-07-07,kospi,2164.169921875
2020-07-08,kospi,2158.8798828125
2020-07-09,kospi,2167.89990234375
2020-07-10,kospi,2150.25
2020-07-13,kospi,2186.06005859375
2020-07-14,kospi,2183.610107421875
2020-07-15,kospi,2201.8798828125
2020-07-16,kospi,2183.760009765625
2020-07-17,kospi,2201.18994140625
2020-07-20,kospi,2198.199951171875
2020-07-21,kospi,2228.830078125
2020-07-22,kospi,2228.659912109375
2020-07-23,kospi,2216.18994140625
2020-07-24,kospi,2200.43994140625
2020-07-27,kospi,2217.860107421875
2020-07-28,kospi,2256.989990234375
2020-07-29,kospi,2263.159912109375
2020-07-30,kospi,2267.010009765625
2020-07-31,kospi,2249.3701171875
2020-08-03,kospi,2251.0400390625
2020-08-04,kospi,2279.969970703125
2020-08-05,kospi,2311.860107421875
2020-08-06,kospi,2342.610107421875
2020-08-07,kospi,2351.669921875
2020-08-10,kospi,2386.3798828125
2020-08-11,kospi,2418.669921875
2020-08-12,kospi,2432.35009765625
2020-08-13,kospi,2437.530029296875
2020-08-14,kospi,2407.489990234375
2020-08-18,kospi,2348.239990234375
2020-08-19,kospi,2360.5400390625
2020-08-20,kospi,2274.219970703125
2020-08-21,kospi,2304.590087890625
2020-08-24,kospi,2329.830078125
2020-08-25,kospi,2366.72998046875
2020-08-26,kospi,2369.320068359375
2020-08-27,kospi,2344.449951171875
2020-08-28,kospi,2353.800048828125
2020-08-31,kospi,2326.169921875
2020-09-01,kospi,2349.550048828125
2020-09-02,kospi,2364.3701171875
2020-09-03,kospi,2395.89990234375
2020-09-04,kospi,2368.25
2020-09-07,kospi,2384.219970703125
2020-09-08,kospi,2401.909912109375
2020-09-09,kospi,2375.81005859375
2020-09-10,kospi,2396.47998046875
2020-09-11,kospi,2396.68994140625
2020-09-14,kospi,2427.909912109375
2020-09-15,kospi,2443.580078125
2020-09-16,kospi,2435.919921875
2020-09-17,kospi,2406.169921875
2020-09-18,kospi,2412.39990234375
2020-09-21,kospi,2389.389892578125
2020-09-22,kospi,2332.590087890625
2020-09-23,kospi,2333.239990234375
2020-09-24,kospi,2272.699951171875
2020-09-25,kospi,2278.7900390625
2020-09-28,kospi,2308.080078125
2020-09-29,kospi,2327.889892578125
2020-10-05,kospi,2358.0
2020-10-06,kospi,2365.89990234375
2020-10-07,kospi,2386.93994140625
2020-10-08,kospi,2391.9599609375
2020-10-12,kospi,2403.72998046875
2020-10-13,kospi,2403.14990234375
2020-10-14,kospi,2380.47998046875
2020-10-15,kospi,2361.2099609375
2020-10-16,kospi,2341.530029296875
2020-10-19,kospi,2346.739990234375
2020-10-20,kospi,2358.409912109375
2020-10-21,kospi,2370.860107421875
2020-10-22,kospi,2355.050048828125
2020-10-23,kospi,2360.81005859375
2020-10-26,kospi,2343.909912109375
2020-10-27,kospi,2330.840087890625
2020-10-28,kospi,2345.260009765625
2020-10-29,kospi,2326.669921875
2020-10-30,kospi,2267.14990234375
2020-11-02,kospi,2300.159912109375
2020-11-03,kospi,2343.31005859375
2020-11-04,kospi,2357.320068359375
2020-11-05,kospi,2413.7900390625
2020-11-06,kospi,2416.5
2020-11-09,kospi,2447.199951171875
2020-11-10,kospi,2452.830078125
2020-11-11,kospi,2485.8701171875
2020-11-12,kospi,2475.6201171875
2020-11-13,kospi,2493.8701171875
2020-11-16,kospi,2543.030029296875
2020-11-17,kospi,2539.14990234375
2020-11-18,kospi,2545.639892578125
2020-11-19,kospi,2547.419921875
2020-11-20,kospi,2553.5
2020-11-23,kospi,2602.590087890625
2020-11-24,kospi,2617.760009765625
2020-11-25,kospi,2601.5400390625
2020-11-26,kospi,2625.909912109375
2020-11-27,kospi,2633.449951171875
2020-11-30,kospi,2591.340087890625
2020-12-01,kospi,2634.25
2020-12-02,kospi,2675.89990234375
2020-12-03,kospi,2696.219970703125
2020-12-04,kospi,2731.449951171875
2020-12-07,kospi,2745.43994140625
2020-12-08,kospi,2700.929931640625
2020-12-09,kospi,2755.469970703125
2020-12-10,kospi,2746.4599609375
2020-12-11,kospi,2770.06005859375
2020-12-14,kospi,2762.199951171875
2020-12-15,kospi,2756.820068359375
2020-12-16,kospi,2771.7900390625
2020-12-17,kospi,2770.429931640625
2020-12-18,kospi,2772.179931640625
2020-12-21,kospi,2778.64990234375
2020-12-22,kospi,2733.679931640625
2020-12-23,kospi,2759.820068359375
2020-12-24,kospi,2806.860107421875
2020-12-28,kospi,2808.60009765625
2020-12-29,kospi,2820.510009765625
2020-12-30,kospi,2873.469970703125
2021-01-04,kospi,2944.449951171875
2021-01-05,kospi,2990.570068359375
2021-01-06,kospi,2968.2099609375
2021-01-07,kospi,3031.679931640625
2021-01-08,kospi,3152.179931640625
2021-01-11,kospi,3148.449951171875
2021-01-12,kospi,3125.949951171875
2021-01-13,kospi,3148.2900390625
2021-01-14,kospi,3149.929931640625
2021-01-15,kospi,3085.89990234375
2021-01-18,kospi,3013.929931640625
2021-01-19,kospi,3092.659912109375
2021-01-20,kospi,3114.550048828125
2021-01-21,kospi,3160.840087890625
2021-01-22,kospi,3140.6298828125
2021-01-25,kospi,3208.989990234375
2021-01-26,kospi,3140.31005859375
2021-01-27,kospi,3122.56005859375
2021-01-28,kospi,3069.050048828125
2021-01-29,kospi,2976.2099609375
2021-02-01,kospi,3056.530029296875
2021-02-02,kospi,3096.81005859375
2021-02-03,kospi,3129.679931640625
2021-02-04,kospi,3087.550048828125
2021-02-05,kospi,3120.6298828125
2021-02-08,kospi,3091.239990234375
2021-02-09,kospi,3084.669921875
2021-02-10,kospi,3100.580078125
2021-02-15,kospi,3147.0
2021-02-16,kospi,3163.25
2021-02-17,kospi,3133.72998046875
2021-02-18,kospi,3086.659912109375
2021-02-19,kospi,3107.6201171875
2021-02-22,kospi,3079.75
2021-02-23,kospi,3070.090087890625
2021-02-24,kospi,2994.97998046875
2021-02-25,kospi,3099.68994140625
2021-02-26,kospi,3012.949951171875
2021-03-02,kospi,3043.8701171875
2021-03-03,kospi,3082.989990234375
2021-03-04,kospi,3043.489990234375
2021-03-05,kospi,3026.260009765625
2021-03-08,kospi,2996.110107421875
2021-03-09,kospi,2976.1201171875
2021-03-10,kospi,2958.1201171875
2021-03-11,kospi,3013.699951171875
2021-03-12,kospi,3054.389892578125
2021-03-15,kospi,3045.7099609375
2021-03-16,kospi,3067.169921875
2021-03-17,kospi,3047.5
2021-03-18,kospi,3066.010009765625
2021-03-19,kospi,3039.530029296875
2021-03-22,kospi,3035.4599609375
2021-03-23,kospi,3004.739990234375
2021-03-24,kospi,2996.35009765625
2021-03-25,kospi,3008.330078125
2021-03-26,kospi,3041.010009765625
2021-03-29,kospi,3036.0400390625
2021-03-30,kospi,3070.0
2021-03-31,kospi,3061.419921875
2021-04-01,kospi,3087.39990234375
2021-04-02,kospi,3112.800048828125
2021-04-05,kospi,3120.830078125
2021-04-06,kospi,3127.080078125
2021-04-07,kospi,3137.409912109375
2021-04-08,kospi,3143.260009765625
2021-04-09,kospi,3131.8798828125
2021-04-12,kospi,3135.590087890625
2021-04-13,kospi,3169.080078125
2021-04-14,kospi,3182.3798828125
2021-04-15,kospi,3194.330078125
2021-04-16,kospi,3198.6201171875
2021-04-19,kospi,3198.840087890625
2021-04-20,kospi,3220.699951171875
2021-04-21,kospi,3171.659912109375
2021-04-22,kospi,3177.52001953125
2021-04-23,kospi,3181.080078125
2021-04-26,kospi,3217.530029296875
2021-04-27,kospi,3215.419921875
2021-04-28,kospi,3181.469970703125
2021-04-29,kospi,3174.070068359375
2021-04-30,kospi,3147.860107421875
2021-05-03,kospi,3127.199951171875
2021-05-04,kospi,3147.3701171875
2021-05-06,kospi,3160.429931640625
2021-05-07,kospi,3197.199951171875
2021-05-10,kospi,3249.300048828125
2021-05-11,kospi,3209.429931640625
2021-05-12,kospi,3161.659912109375
2021-05-13,kospi,3122.110107421875
2021-05-14,kospi,3153.320068359375
2021-05-17,kospi,3134.52001953125
2021-05-18,kospi,3173.050048828125
2021-05-20,kospi,3162.280029296875
2021-05-21,kospi,3156.419921875
2021-05-24,kospi,3144.300048828125
2021-05-25,kospi,3171.320068359375
2021-05-26,kospi,3168.429931640625
2021-05-27,kospi,3165.510009765625
2021-05-28,kospi,3188.72998046875
2021-05-31,kospi,3203.919921875
2021-06-01,kospi,3221.8701171875
2021-06-02,kospi,3224.22998046875
2021-06-03,kospi,3247.429931640625
2021-06-04,kospi,3240.080078125
2021-06-07,kospi,3252.1201171875
2021-06-08,kospi,3247.830078125
2021-06-09,kospi,3216.179931640625
2021-06-10,kospi,3224.639892578125
2021-06-11,kospi,3249.320068359375
2021-06-14,kospi,3252.1298828125
2021-06-15,kospi,3258.6298828125
2021-06-16,kospi,3278.679931640625
2021-06-17,kospi,3264.9599609375
2021-06-18,kospi,3267.929931640625
2021-06-21,kospi,3240.7900390625
2021-06-22,kospi,3263.8798828125
2021-06-23,kospi,3276.18994140625
2021-06-24,kospi,3286.10009765625
2021-06-25,kospi,3302.840087890625
2021-06-28,kospi,3301.889892578125
2021-06-29,kospi,3286.679931640625
2021-06-30,kospi,3296.679931640625
2021-07-01,kospi,3282.06005859375
2021-07-02,kospi,3281.780029296875
2021-07-05,kospi,3293.2099609375
2021-07-06,kospi,3305.2099609375
2021-07-07,kospi,3285.340087890625
2021-07-08,kospi,3252.679931640625
2021-07-09,kospi,3217.949951171875
2021-07-12,kospi,3246.469970703125
2021-07-13,kospi,3271.3798828125
2021-07-14,kospi,3264.81005859375
2021-07-15,kospi,3286.219970703125
2021-07-16,kospi,3276.909912109375
2021-07-19,kospi,3244.0400390625
2021-07-20,kospi,3232.699951171875
2021-07-21,kospi,3215.909912109375
2021-07-22,kospi,3250.2099609375
2021-07-23,kospi,3254.419921875
2021-07-26,kospi,3224.949951171875
2021-07-27,kospi,3232.530029296875
2021-07-28,kospi,3236.860107421875
2021-07-29,kospi,3242.64990234375
2021-07-30,kospi,3202.320068359375
2021-08-02,kospi,3223.0400390625
2021-08-03,kospi,3237.139892578125
2021-08-04,kospi,3280.3798828125
2021-08-05,kospi,3276.1298828125
2021-08-06,kospi,3270.360107421875
2021-08-09,kospi,3260.419921875
2021-08-10,kospi,3243.18994140625
2021-08-11,kospi,3220.6201171875
2021-08-12,kospi,3208.3798828125
2021-08-13,kospi,3171.2900390625
2021-08-17,kospi,3143.090087890625
2021-08-18,kospi,3158.929931640625
2021-08-19,kospi,3097.830078125
2021-08-20,kospi,3060.510009765625
2021-08-23,kospi,3090.2099609375
2021-08-24,kospi,3138.300048828125
2021-08-25,kospi,3146.81005859375
2021-08-26,kospi,3128.530029296875
2021-08-27,kospi,3133.89990234375
2021-08-30,kospi,3144.18994140625
2021-08-31,kospi,3199.27001953125
2021-09-01,kospi,3207.02001953125
2021-09-02,kospi,3175.85009765625
2021-09-03,kospi,3201.06005859375
2021-09-06,kospi,3203.330078125
2021-09-07,kospi,3187.419921875
2021-09-08,kospi,3162.989990234375
2021-09-09,kospi,3114.699951171875
2021-09-10,kospi,3125.760009765625
2021-09-13,kospi,3127.860107421875
2021-09-14,kospi,3148.830078125
2021-09-15,kospi,3153.39990234375
2021-09-16,kospi,3130.090087890625
2021-09-17,kospi,3140.510009765625
2021-09-23,kospi,3127.580078125
2021-09-24,kospi,3125.239990234375
2021-09-27,kospi,3133.639892578125
2021-09-28,kospi,3097.919921875
2021-09-29,kospi,3060.27001953125
2021-09-30,kospi,3068.820068359375
2021-10-01,kospi,3019.179931640625
2021-10-05,kospi,2962.169921875
2021-10-06,kospi,2908.31005859375
2021-10-07,kospi,2959.4599609375
2021-10-08,kospi,2956.300048828125
2021-10-12,kospi,2916.3798828125
2021-10-13,kospi,2944.409912109375
2021-10-14,kospi,2988.639892578125
2021-10-15,kospi,3015.06005859375
2021-10-18,kospi,3006.679931640625
2021-10-19,kospi,3029.0400390625
2021-10-20,kospi,3013.1298828125
2021-10-21,kospi,3007.330078125
2021-10-22,kospi,3006.159912109375
2021-10-25,kospi,3020.5400390625
2021-10-26,kospi,3049.080078125
2021-10-27,kospi,3025.489990234375
2021-10-28,kospi,3009.550048828125
2021-10-29,kospi,2970.679931640625
2021-11-01,kospi,2978.93994140625
2021-11-02,kospi,3013.489990234375
2021-11-03,kospi,2975.7099609375
2021-11-04,kospi,2983.219970703125
2021-11-05,kospi,2969.27001953125
2021-11-08,kospi,2960.199951171875
2021-11-09,kospi,2962.4599609375
2021-11-10,kospi,2930.169921875
2021-11-11,kospi,2924.919921875
2021-11-12,kospi,2968.800048828125
2021-11-15,kospi,2999.52001953125
2021-11-16,kospi,2997.2099609375
2021-11-17,kospi,2962.419921875
2021-11-18,kospi,2947.3798828125
2021-11-19,kospi,2971.02001953125
2021-11-22,kospi,3013.25
2021-11-23,kospi,2997.330078125
2021-11-24,kospi,2994.2900390625
2021-11-25,kospi,2980.27001953125
2021-11-26,kospi,2936.43994140625
2021-11-29,kospi,2909.320068359375
2021-11-30,kospi,2839.010009765625
2021-12-01,kospi,2899.719970703125
2021-12-02,kospi,2945.27001953125
2021-12-03,kospi,2968.330078125
2021-12-06,kospi,2973.25
2021-12-07,kospi,2991.719970703125
2021-12-08,kospi,3001.800048828125
2021-12-09,kospi,3029.570068359375
2021-12-10,kospi,3010.22998046875
2021-12-13,kospi,3001.659912109375
2021-12-14,kospi,2987.949951171875
2021-12-15,kospi,2989.389892578125
2021-12-16,kospi,3006.409912109375
2021-12-17,kospi,3017.72998046875
2021-12-20,kospi,2963.0
2021-12-21,kospi,2975.030029296875
2021-12-22,kospi,2984.47998046875
2021-12-23,kospi,2998.169921875
2021-12-24,kospi,3012.429931640625
2021-12-27,kospi,2999.550048828125
2021-12-28,kospi,3020.239990234375
2021-12-29,kospi,2993.2900390625
2021-12-30,kospi,2977.64990234375
2022-01-04,kospi,2989.239990234375
2022-01-05,kospi,2953.969970703125
2022-01-06,kospi,2920.530029296875
2022-01-07,kospi,2954.889892578125
2022-01-10,kospi,2926.719970703125
2022-01-11,kospi,2927.3798828125
2022-01-12,kospi,2972.47998046875
2022-01-13,kospi,2962.090087890625
2022-01-14,kospi,2921.919921875
2022-01-17,kospi,2890.10009765625
2022-01-18,kospi,2864.239990234375
2022-01-19,kospi,2842.280029296875
2022-01-20,kospi,2862.679931640625
2022-01-21,kospi,2834.2900390625
2022-01-24,kospi,2792.0
2022-01-25,kospi,2720.389892578125
2022-01-26,kospi,2709.239990234375
2022-01-27,kospi,2614.489990234375
2022-01-28,kospi,2663.340087890625
2022-02-03,kospi,2707.820068359375
2022-02-04,kospi,2750.260009765625
2022-02-07,kospi,2745.06005859375
2022-02-08,kospi,2746.469970703125
2022-02-09,kospi,2768.85009765625
2022-02-10,kospi,2771.929931640625
2022-02-11,kospi,2747.7099609375
2022-02-14,kospi,2704.47998046875
2022-02-15,kospi,2676.5400390625
2022-02-16,kospi,2729.679931640625
2022-02-17,kospi,2744.090087890625
2022-02-18,kospi,2744.52001953125
2022-02-21,kospi,2743.800048828125
2022-02-22,kospi,2706.7900390625
2022-02-23,kospi,2719.530029296875
2022-02-24,kospi,2648.800048828125
2022-02-25,kospi,2676.760009765625
2022-02-28,kospi,2699.179931640625
2022-03-02,kospi,2703.52001953125
2022-03-03,kospi,2747.080078125
2022-03-04,kospi,2713.429931640625
2022-03-07,kospi,2651.31005859375
2022-03-08,kospi,2622.39990234375
2022-03-10,kospi,2680.320068359375
2022-03-11,kospi,2661.280029296875
2022-03-14,kospi,2645.64990234375
2022-03-15,kospi,2621.530029296875
2022-03-16,kospi,2659.22998046875
2022-03-17,kospi,2694.510009765625
2022-03-18,kospi,2707.02001953125
2022-03-21,kospi,2686.050048828125
2022-03-22,kospi,2710.0
2022-03-23,kospi,2735.050048828125
2022-03-24,kospi,2729.659912109375
2022-03-25,kospi,2729.97998046875
2022-03-28,kospi,2729.56005859375
2022-03-29,kospi,2741.070068359375
2022-03-30,kospi,2746.739990234375
2022-03-31,kospi,2757.64990234375
2022-04-01,kospi,2739.85009765625
2022-04-04,kospi,2757.89990234375
2022-04-05,kospi,2759.199951171875
2022-04-06,kospi,2735.030029296875
2022-04-07,kospi,2695.860107421875
2022-04-08,kospi,2700.389892578125
2022-04-11,kospi,2693.10009765625
2022-04-12,kospi,2666.760009765625
2022-04-13,kospi,2716.489990234375
2022-04-14,kospi,2716.7099609375
2022-04-15,kospi,2696.06005859375
2022-04-18,kospi,2693.2099609375
2022-04-19,kospi,2718.889892578125
2022-04-20,kospi,2718.68994140625
2022-04-21,kospi,2728.2099609375
2022-04-22,kospi,2704.7099609375
2022-04-25,kospi,2657.1298828125
2022-04-26,kospi,2668.31005859375
2022-04-27,kospi,2639.06005859375
2022-04-28,kospi,2667.489990234375
2022-04-29,kospi,2695.050048828125
2022-05-02,kospi,2687.449951171875
2022-05-03,kospi,2680.4599609375
2022-05-04,kospi,2677.570068359375
2022-05-06,kospi,2644.510009765625
2022-05-10,kospi,2596.56005859375
2022-05-11,kospi,2592.27001953125
2022-05-12,kospi,2550.080078125
2022-05-13,kospi,2604.239990234375
2022-05-16,kospi,2596.580078125
2022-05-17,kospi,2620.43994140625
2022-05-18,kospi,2625.97998046875
2022-05-19,kospi,2592.340087890625
2022-05-20,kospi,2639.2900390625
2022-05-23,kospi,2647.3798828125
2022-05-24,kospi,2605.8701171875
2022-05-25,kospi,2617.219970703125
2022-05-26,kospi,2612.449951171875
2022-05-27,kospi,2638.050048828125
2022-05-30,kospi,2669.659912109375
2022-05-31,kospi,2685.89990234375
2022-06-02,kospi,2658.989990234375
2022-06-03,kospi,2670.64990234375
2022-06-07,kospi,2626.340087890625
2022-06-08,kospi,2626.14990234375
2022-06-09,kospi,2625.43994140625
2022-06-10,kospi,2595.8701171875
2022-06-13,kospi,2504.510009765625
2022-06-14,kospi,2492.969970703125
2022-06-15,kospi,2447.3798828125
2022-06-16,kospi,2451.409912109375
2022-06-17,kospi,2440.929931640625
2022-06-20,kospi,2391.030029296875
2022-06-21,kospi,2408.929931640625
