score,fold1,fold2,fold3,vars
0.4942475755416538,0.483,0.497,0.503,us_treasury_10y+vix+dxy+spread_10y_t1+delta_dxy_t1
0.4941801893414702,0.47,0.527,0.486,kr_treasury_3y+us_treasury_10y+us_breakeven_10y+sp500+crisis_dummy
0.49415308515296963,0.483,0.514,0.486,us_treasury_10y+us_breakeven_10y+sp500+delta_vix_t1+crisis_dummy
0.49409081689204054,0.449,0.529,0.504,kr_base_rate+dxy+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.4939824001380382,0.5,0.478,0.504,kr_base_rate+us_breakeven_10y+sp500+dxy+delta_dxy_t1
0.49395831209782415,0.504,0.475,0.503,vix+sp500+dxy+spread_10y_t1+delta_vix_t1
0.4939187218326206,0.5,0.446,0.536,kr_treasury_3y+us_treasury_10y+vix+spread_10y_t1+delta_vix_t1
0.4938960804788178,0.525,0.476,0.48,kr_treasury_3y+us_breakeven_10y+vix+dxy+delta_vix_t1
0.49384664325923744,0.525,0.498,0.458,kr_treasury_3y+us_breakeven_10y+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.4938186783057657,0.492,0.475,0.514,us_fed_funds+us_breakeven_10y+vix+dxy+crisis_dummy
0.4937276695084111,0.479,0.51,0.493,us_treasury_10y+us_fed_funds+us_breakeven_10y+vix+crisis_dummy
0.4936253063273735,0.483,0.505,0.493,kr_base_rate+sp500+dxy+spread_10y_t1+delta_vix_t1
0.49357298240563896,0.466,0.512,0.503,us_fed_funds+vix+sp500+delta_vix_t1+delta_dxy_t1
0.4934430573187038,0.487,0.486,0.507,us_treasury_10y+us_fed_funds+dxy+spread_10y_t1+crisis_dummy
0.4934277652312831,0.479,0.52,0.481,kr_base_rate+us_treasury_10y+us_breakeven_10y+dxy+crisis_dummy
0.4933374179362812,0.521,0.478,0.481,us_breakeven_10y+vix+sp500+dxy+delta_dxy_t1
0.4933233210039812,0.525,0.475,0.48,us_fed_funds+us_breakeven_10y+vix+delta_vix_t1+crisis_dummy
0.49329356811532027,0.492,0.475,0.513,kr_base_rate+sp500+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.49323345761918064,0.496,0.488,0.496,kr_treasury_3y+kr_base_rate+us_treasury_10y+delta_vix_t1+delta_dxy_t1
0.4930697357869082,0.487,0.486,0.506,kr_treasury_3y+us_fed_funds+us_breakeven_10y+vix+dxy
0.4930300656270581,0.487,0.473,0.519,us_breakeven_10y+vix+sp500+delta_dxy_t1+crisis_dummy
0.4928119587648679,0.508,0.503,0.467,kr_treasury_3y+us_treasury_10y+us_fed_funds+us_breakeven_10y+dxy
0.49258380338088364,0.504,0.488,0.486,kr_treasury_3y+us_breakeven_10y+dxy+delta_vix_t1+crisis_dummy
0.4923976493966507,0.521,0.473,0.483,us_fed_funds+us_breakeven_10y+vix+sp500+crisis_dummy
0.4923680384623928,0.483,0.488,0.506,kr_base_rate+us_fed_funds+us_breakeven_10y+dxy+crisis_dummy
0.4922353376088667,0.479,0.518,0.48,kr_base_rate+vix+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.49223453141586465,0.502,0.513,0.462,kr_base_rate+us_treasury_10y+vix+dxy+crisis_dummy
0.49221726814986627,0.487,0.51,0.48,us_breakeven_10y+vix+spread_10y_t1+delta_vix_t1+delta_dxy_t1
0.4922030220743592,0.492,0.486,0.499,kr_base_rate+us_fed_funds+vix+sp500+delta_vix_t1
0.4920720509755106,0.5,0.518,0.458,kr_base_rate+us_treasury_10y+vix+sp500+crisis_dummy
0.49204240514042247,0.517,0.51,0.449,kr_treasury_3y+us_treasury_10y+us_fed_funds+us_breakeven_10y+delta_vix_t1
0.4919232694044098,0.445,0.514,0.517,kr_base_rate+us_treasury_10y+us_fed_funds+spread_10y_t1+delta_dxy_t1
0.49187219022523737,0.508,0.499,0.468,us_treasury_10y+vix+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.49172817419989023,0.483,0.473,0.519,us_treasury_10y+us_fed_funds+vix+dxy+delta_dxy_t1
0.4914434231109685,0.525,0.484,0.465,kr_treasury_3y+us_treasury_10y+us_breakeven_10y+dxy+delta_vix_t1
0.4913504389485901,0.508,0.463,0.503,kr_base_rate+vix+sp500+delta_vix_t1+delta_dxy_t1
0.49119368029897675,0.475,0.495,0.504,kr_base_rate+us_treasury_10y+dxy+delta_dxy_t1+crisis_dummy
0.4911090241310741,0.5,0.508,0.465,us_treasury_10y+us_fed_funds+us_breakeven_10y+vix+delta_dxy_t1
0.4909174478415179,0.509,0.463,0.501,us_treasury_10y+us_fed_funds+vix+dxy+delta_vix_t1
0.4908586800675115,0.478,0.516,0.478,us_treasury_10y+us_fed_funds+sp500+dxy+delta_vix_t1
0.490788840859176,0.513,0.471,0.488,us_fed_funds+vix+dxy+delta_vix_t1+crisis_dummy
0.49076478306308874,0.483,0.473,0.516,us_treasury_10y+vix+dxy+delta_dxy_t1+crisis_dummy
0.49075966512383423,0.504,0.488,0.48,us_fed_funds+us_breakeven_10y+sp500+delta_dxy_t1+crisis_dummy
0.4907557483335885,0.487,0.469,0.516,us_breakeven_10y+vix+sp500+spread_10y_t1+delta_dxy_t1
0.4907085031392464,0.487,0.478,0.507,us_fed_funds+vix+sp500+dxy+crisis_dummy
0.49061053115923275,0.5,0.478,0.494,kr_base_rate+sp500+dxy+delta_vix_t1+delta_dxy_t1
0.49058554123497045,0.483,0.486,0.503,kr_base_rate+us_treasury_10y+us_fed_funds+dxy+spread_10y_t1
0.49044136261190047,0.462,0.496,0.513,us_fed_funds+us_breakeven_10y+vix+delta_vix_t1+delta_dxy_t1
0.49025946489751693,0.483,0.478,0.51,sp500+dxy+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.49023537685730295,0.487,0.475,0.509,us_treasury_10y+vix+dxy+spread_10y_t1+delta_vix_t1
0.49017400923833293,0.479,0.499,0.493,us_treasury_10y+us_breakeven_10y+vix+dxy+delta_dxy_t1
0.4901503866411619,0.479,0.503,0.488,kr_base_rate+us_treasury_10y+us_breakeven_10y+spread_10y_t1+delta_dxy_t1
0.4900521598970842,0.483,0.494,0.493,kr_base_rate+us_fed_funds+us_breakeven_10y+dxy+delta_dxy_t1
0.4900096742878742,0.517,0.489,0.464,kr_base_rate+us_treasury_10y+dxy+delta_vix_t1+crisis_dummy
0.4899172205190796,0.504,0.458,0.507,kr_base_rate+us_breakeven_10y+vix+delta_dxy_t1+crisis_dummy
0.48988313969070524,0.475,0.514,0.481,us_treasury_10y+us_breakeven_10y+sp500+dxy+delta_vix_t1
0.4898298712584461,0.492,0.51,0.468,kr_treasury_3y+us_treasury_10y+us_breakeven_10y+delta_vix_t1+crisis_dummy
0.48972704254344457,0.496,0.469,0.504,kr_treasury_3y+us_treasury_10y+vix+delta_vix_t1+crisis_dummy
0.48956746855247885,0.513,0.455,0.501,kr_base_rate+us_treasury_10y+vix+dxy+spread_10y_t1
0.48948341819015884,0.492,0.475,0.501,kr_base_rate+us_fed_funds+sp500+spread_10y_t1+delta_vix_t1
0.489306518534704,0.445,0.529,0.494,us_treasury_10y+us_fed_funds+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.4892367474444597,0.53,0.467,0.471,us_treasury_10y+us_fed_funds+dxy+delta_dxy_t1+crisis_dummy
0.4891341095386113,0.492,0.474,0.501,us_treasury_10y+us_fed_funds+us_breakeven_10y+vix+dxy
0.4890662832929782,0.487,0.484,0.496,kr_base_rate+vix+dxy+delta_vix_t1+crisis_dummy
0.4887703458896824,0.517,0.455,0.494,kr_treasury_3y+us_breakeven_10y+dxy+delta_dxy_t1+crisis_dummy
0.48868374888562965,0.5,0.478,0.488,kr_base_rate+us_breakeven_10y+sp500+dxy+crisis_dummy
0.48868374888562965,0.5,0.478,0.488,us_fed_funds+us_breakeven_10y+sp500+dxy+crisis_dummy
0.4886510915589584,0.504,0.478,0.484,kr_base_rate+sp500+dxy+delta_dxy_t1+crisis_dummy
0.4885617191095288,0.483,0.48,0.503,kr_base_rate+vix+sp500+delta_dxy_t1+crisis_dummy
0.48845647001018316,0.517,0.474,0.474,us_treasury_10y+us_fed_funds+us_breakeven_10y+vix+delta_vix_t1
0.4882536154880288,0.504,0.483,0.477,kr_base_rate+us_fed_funds+dxy+delta_vix_t1+crisis_dummy
0.48821886940335063,0.466,0.5,0.499,kr_base_rate+us_treasury_10y+dxy+spread_10y_t1+delta_vix_t1
0.48806543567345706,0.479,0.488,0.497,kr_base_rate+us_treasury_10y+vix+delta_vix_t1+crisis_dummy
0.48800774570512634,0.517,0.446,0.501,kr_treasury_3y+sp500+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.48765504309548563,0.508,0.478,0.477,us_fed_funds+us_breakeven_10y+sp500+dxy+delta_dxy_t1
0.4876163974317276,0.475,0.488,0.5,kr_base_rate+us_breakeven_10y+vix+delta_vix_t1+crisis_dummy
0.4874158237120995,0.496,0.475,0.491,us_breakeven_10y+vix+dxy+delta_vix_t1+crisis_dummy
0.48740891199644265,0.453,0.512,0.497,us_treasury_10y+vix+sp500+dxy+delta_vix_t1
0.4872386621804274,0.5,0.478,0.484,us_breakeven_10y+sp500+dxy+delta_dxy_t1+crisis_dummy
0.4871655620018174,0.504,0.479,0.478,us_treasury_10y+us_breakeven_10y+vix+delta_vix_t1+delta_dxy_t1
0.4871572923739153,0.496,0.454,0.512,kr_treasury_3y+us_treasury_10y+us_breakeven_10y+dxy+delta_dxy_t1
0.4870804934863256,0.5,0.463,0.499,us_treasury_10y+us_fed_funds+dxy+delta_vix_t1+crisis_dummy
0.48697696836814125,0.504,0.475,0.481,kr_base_rate+us_fed_funds+us_breakeven_10y+sp500+crisis_dummy
0.4868820427805409,0.475,0.49,0.496,us_breakeven_10y+sp500+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.486843832315699,0.47,0.503,0.487,us_treasury_10y+us_fed_funds+dxy+delta_vix_t1+delta_dxy_t1
0.4867514134738559,0.492,0.49,0.478,kr_base_rate+us_treasury_10y+vix+sp500+delta_vix_t1
0.4867243092853553,0.504,0.478,0.478,us_fed_funds+us_breakeven_10y+vix+spread_10y_t1+crisis_dummy
0.4867072146719272,0.449,0.514,0.497,us_treasury_10y+sp500+dxy+delta_vix_t1+crisis_dummy
0.48660924269191347,0.462,0.514,0.484,us_treasury_10y+us_fed_funds+sp500+delta_vix_t1+delta_dxy_t1
0.48659879791792476,0.5,0.463,0.497,us_treasury_10y+dxy+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.48654599958541206,0.492,0.484,0.484,us_fed_funds+vix+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.4863482530993772,0.47,0.486,0.503,kr_base_rate+us_treasury_10y+dxy+spread_10y_t1+crisis_dummy
0.4862662363141255,0.504,0.473,0.481,kr_base_rate+us_treasury_10y+us_fed_funds+sp500+delta_dxy_t1
0.4861941151497338,0.479,0.5,0.48,us_treasury_10y+dxy+spread_10y_t1+delta_vix_t1+crisis_dummy
0.48581268789788895,0.478,0.514,0.465,us_treasury_10y+us_fed_funds+sp500+delta_vix_t1+crisis_dummy
0.48573337876113704,0.487,0.463,0.507,us_treasury_10y+vix+dxy+delta_vix_t1+delta_dxy_t1
0.4856426666144409,0.493,0.484,0.48,us_treasury_10y+vix+sp500+delta_vix_t1+crisis_dummy
0.48549715278942657,0.487,0.505,0.464,us_fed_funds+sp500+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.4854890414384964,0.496,0.475,0.486,us_fed_funds+us_breakeven_10y+vix+dxy+delta_vix_t1
0.4852292395889927,0.445,0.545,0.465,kr_base_rate+us_treasury_10y+spread_10y_t1+delta_vix_t1+delta_dxy_t1
0.4846844602443701,0.496,0.483,0.475,us_treasury_10y+us_fed_funds+us_breakeven_10y+delta_dxy_t1+crisis_dummy
0.4845777723045322,0.504,0.463,0.487,kr_base_rate+us_fed_funds+dxy+delta_dxy_t1+crisis_dummy
0.48443106577702794,0.479,0.513,0.462,kr_base_rate+us_treasury_10y+us_breakeven_10y+vix+dxy
0.4840773250293202,0.479,0.469,0.504,us_treasury_10y+us_fed_funds+us_breakeven_10y+dxy+delta_dxy_t1
0.4839140383959641,0.5,0.469,0.483,us_breakeven_10y+sp500+dxy+delta_vix_t1+delta_dxy_t1
0.4836279342001179,0.517,0.471,0.463,us_fed_funds+us_breakeven_10y+vix+delta_dxy_t1+crisis_dummy
0.48338839114081794,0.486,0.463,0.501,us_treasury_10y+vix+dxy+delta_vix_t1+crisis_dummy
0.48233999895849616,0.5,0.503,0.444,kr_base_rate+us_treasury_10y+us_fed_funds+delta_vix_t1+crisis_dummy
0.481990783211759,0.492,0.46,0.494,us_treasury_10y+us_breakeven_10y+vix+dxy+crisis_dummy
0.481970596707849,0.475,0.507,0.464,us_treasury_10y+us_fed_funds+us_breakeven_10y+delta_vix_t1+delta_dxy_t1
0.4815784143632096,0.492,0.485,0.469,kr_base_rate+us_breakeven_10y+vix+dxy+crisis_dummy
0.48150164376371435,0.483,0.45,0.512,kr_base_rate+us_fed_funds+vix+dxy+delta_dxy_t1
0.48089464572336293,0.483,0.516,0.444,kr_base_rate+us_fed_funds+us_breakeven_10y+vix+crisis_dummy
0.48066678014263003,0.479,0.475,0.488,us_treasury_10y+vix+spread_10y_t1+delta_vix_t1+delta_dxy_t1
0.4803367555287148,0.5,0.463,0.478,kr_base_rate+us_fed_funds+us_breakeven_10y+vix+spread_10y_t1
0.48028004040595634,0.475,0.465,0.501,kr_base_rate+us_fed_funds+us_breakeven_10y+spread_10y_t1+delta_dxy_t1
0.4801226686381566,0.487,0.489,0.464,kr_base_rate+us_treasury_10y+us_fed_funds+dxy+delta_vix_t1
0.4799780645819873,0.453,0.505,0.481,us_fed_funds+vix+sp500+delta_vix_t1+crisis_dummy
0.4796181440256235,0.462,0.494,0.483,kr_base_rate+us_breakeven_10y+dxy+delta_dxy_t1+crisis_dummy
0.4795130284280984,0.479,0.467,0.493,us_treasury_10y+us_breakeven_10y+dxy+delta_vix_t1+delta_dxy_t1
0.478749729092631,0.479,0.455,0.503,us_treasury_10y+vix+dxy+spread_10y_t1+crisis_dummy
0.47866567873031096,0.458,0.475,0.503,kr_base_rate+us_fed_funds+sp500+delta_dxy_t1+crisis_dummy
0.47841991699072056,0.492,0.485,0.459,kr_base_rate+us_fed_funds+vix+dxy+crisis_dummy
0.4771737820296828,0.487,0.486,0.458,us_treasury_10y+vix+sp500+delta_vix_t1+delta_dxy_t1
0.4766499592061944,0.466,0.48,0.484,kr_base_rate+us_fed_funds+us_breakeven_10y+vix+delta_dxy_t1
0.4731143683951166,0.458,0.478,0.484,kr_base_rate+us_fed_funds+us_breakeven_10y+sp500+dxy
0.4727452326744004,0.449,0.469,0.5,us_treasury_10y+us_breakeven_10y+dxy+delta_dxy_t1+crisis_dummy
0.4725221845258723,0.487,0.456,0.474,kr_base_rate+vix+dxy+delta_vix_t1+delta_dxy_t1
0.4724547330149862,0.487,0.469,0.461,kr_base_rate+vix+dxy+delta_dxy_t1+crisis_dummy
0.471306576026097,0.449,0.495,0.47,us_fed_funds+us_breakeven_10y+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.46758390521171633,0.453,0.455,0.494,kr_treasury_3y+kr_base_rate+us_breakeven_10y+dxy+delta_dxy_t1
0.46693665126859235,0.479,0.45,0.472,kr_base_rate+us_breakeven_10y+vix+dxy+delta_dxy_t1
0.4653559206445066,0.429,0.478,0.49,kr_base_rate+us_fed_funds+sp500+dxy+crisis_dummy
0.4648742250761058,0.429,0.478,0.488,kr_base_rate+us_fed_funds+sp500+dxy+delta_dxy_t1
0.4642956115003393,0.409,0.497,0.487,kr_treasury_3y+us_fed_funds+sp500+delta_vix_t1+delta_dxy_t1
,,0.568,0.5,kr_treasury_3y+kr_base_rate+vix+dxy+delta_vix_t1
,,0.51,0.543,kr_treasury_3y+kr_base_rate+vix+dxy+delta_dxy_t1
